id,name_ar,name_en,kunyah,laqab,gender,is_prophet,node_type,prominence,biography_short,biography_source,tribe,clan,birth_year_hijri,death_year_hijri,has_parents,has_children,has_spouses,has_siblings,has_uncles,has_cousins,has_companions,has_teachers,has_students,has_battles,has_participants,name_bn,biography_bn,name_de,biography_de
1028,Hantamah bint Hisham,Hantamah bint Hisham,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1029,Affan ibn Abi al-As,Affan ibn Abi al-As,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1030,Arwa bint Kurayz,Arwa bint Kurayz,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1031,Ubaydullah ibn Uthman,Ubaydullah ibn Uthman,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1032,Salma bint Wuhayb,Salma bint Wuhayb,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1033,Al-Awwam ibn Khuwaylid,Al-Awwam ibn Khuwaylid,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1034,Safiyyah bint Abd al-Muttalib,Safiyyah bint Abd al-Muttalib,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1035,Awf ibn Abd Harith,Awf ibn Abd Harith,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1036,Umm Kulthum al-Ansariyya,Umm Kulthum al-Ansariyya,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1037,Abi Waqqas Malik,Abi Waqqas Malik,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1038,Hamimah bint Sufyan,Hamimah bint Sufyan,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1039,Zayd ibn Amr ibn Nufayl,Zayd ibn Amr ibn Nufayl,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1040,Safiyyah bint Umayyah,Safiyyah bint Umayyah,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1041,Abdullah ibn al-Jarrah,Abdullah ibn al-Jarrah,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1042,Umayya bint Abdullah,Umayya bint Abdullah,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1043,Khuwaylid ibn Asad,Khuwaylid ibn Asad,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1044,Fatima bint Za'idah,Fatima bint Za'idah,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1045,Hala bint Whayb,Hala bint Whayb,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1046,Nuwaylah,Nuwaylah,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1047,Harithah ibn Sharahil,Harithah ibn Sharahil,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1048,Su'da,Su'da,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1049,Thabit ibn Dahdah,Thabit ibn Dahdah,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1050,Layla bint Abd al-Muttalib,Layla bint Abd al-Muttalib,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1051,Yasir ibn Amir,Yasir ibn Amir,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1052,Sumayya bint Khayyat,Sumayya bint Khayyat,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1053,Mu'adh ibn an-Nu'man,Mu'adh ibn an-Nu'man,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1054,Kab'ah bint Abd Harith,Kab'ah bint Abd Harith,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1055,al-Samit ibn Qays,al-Samit ibn Qays,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1056,Umama bint Abdullah,Umama bint Abdullah,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1057,Umayya ibn Khalaf,Umayya ibn Khalaf,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1058,Safinah bint al-Harith,Safinah bint al-Harith,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1059,Harb ibn Umayya,Harb ibn Umayya,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1060,Safiyyah bint Hajaj,Safiyyah bint Hajaj,,,F,False,PoliticalFigure,1,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1061,عبد الله بن عبد المطلب,Abdullah ibn Abd al-Muttalib,,,M,False,PoliticalFigure,3,Father of Prophet Muhammad,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1062,آمنة بنت وهب,Aminah bint Wahb,,,F,False,PoliticalFigure,3,Mother of Prophet Muhammad,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1063,جحش بن رئاب,Jahsh ibn Riyab,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1064,أميمة بنت عبد المطلب,Umayma bint Abd al-Muttalib,,,F,False,PoliticalFigure,2,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1065,الحارث بن حزن,al-Harith ibn Hazn,,,M,False,PoliticalFigure,2,Pre-Islamic father,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1066,هند بنت عوف,Hind bint Awf,,,F,False,PoliticalFigure,2,Pre-Islamic mother,Al-Isabah,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1067,Hamamah,Hamamah,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1068,Al-Walid ibn al-Mughira,Al-Walid ibn al-Mughira,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1069,Lubabah bint al-Harith,Lubabah bint al-Harith,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1070,Fatima bint Asad,Fatima bint Asad,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1071,Mas'ud ibn Ghafil,Mas'ud ibn Ghafil,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1072,Umm Abd,Umm Abd,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1073,Umayma bint Safeeh,Umayma bint Safeeh,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1074,Malik ibn Sinan,Malik ibn Sinan,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1075,Unaysa bint Amr,Unaysa bint Amr,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1076,Jabal ibn Amr,Jabal ibn Amr,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1077,Ka'b ibn Qays,Ka'b ibn Qays,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1078,Sahla bint Kharijah,Sahla bint Kharijah,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1079,Junadah ibn Junada,Junadah ibn Junada,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1080,Ramlah,Ramlah,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1081,Amr ibn Tha'labah,Amr ibn Tha'labah,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1082,Duba'ah,Duba'ah,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1083,al-Yaman ibn Jabir,al-Yaman ibn Jabir,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1084,al-Ruba',al-Ruba',,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1085,Al-Aas ibn Wa'il,Al-Aas ibn Wa'il,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1086,Salma bint Harmalah,Salma bint Harmalah,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1087,Mazun ibn Habib,Mazun ibn Habib,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1088,Sakhra bint al-Harith,Sakhra bint al-Harith,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1089,Ubadah ibn Dulaym,Ubadah ibn Dulaym,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1090,Amra bint Mas'ud,Amra bint Mas'ud,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1091,Khalid ibn Zayd,Khalid ibn Zayd,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1092,Umm Umarah,Umm Umarah,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1093,Malik ibn al-Nadr,Malik ibn al-Nadr,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1094,Umayr ibn Hashim,Umayr ibn Hashim,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1095,Khunasa bint Malik,Khunasa bint Malik,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1096,Abu Umayya ibn al-Mughira,Abu Umayya ibn al-Mughira,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1097,Atikah bint Amir,Atikah bint Amir,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1098,Huyayy ibn Akhtab,Huyayy ibn Akhtab,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1099,Barrah bint Samawal,Barrah bint Samawal,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1100,Tha'labah ibn Amr,Tha'labah ibn Amr,,,M,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1101,Amra bint Rawahah,Amra bint Rawahah,,,F,False,PoliticalFigure,1,Pre-Islamic parent,Sahabah genealogy,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,,
1102,أبو قحافة,Abu Quhafa,,,M,False,PoliticalFigure,SAHABI,"Uthman ibn Amir ibn Amr, commonly known by the kunya Abu Quhafa, was the father of the first Rashidun caliph Abu Bakr.",Wikidata/Wikipedia,,,-82,13,False,True,False,False,False,False,False,False,False,False,False,উসমান আবু কুহাফা,,Uthman Abu Quhafa,
1103,سلمى بنت صخر بن عامر,Salma Umm-ul-Khair,,,F,False,Sahabi,SAHABI,"Salma Umm al-Khayr bint Sakhar was a follower and companion (sahabi) of Islamic prophet Muhammad and the mother of Abu Bakr, the first Rashidun Caliph.",Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,সালমা উম্মে আল-খায়ের,,,
1104,عائشة بنت أبي بكر,Aisha,,,F,False,PoliticalFigure,SAHABI,"Aisha bint Abi Bakr was the third and youngest wife of Islamic prophet Muhammad. After Muhammad's death, she was politically active during the Rashidun Caliphate and stands out as a prominent female figure of the period.",Wikidata/Wikipedia,,,-17,57,True,False,False,False,False,False,False,False,False,False,False,আয়িশা,,Aischa bint Abi Bakr,
1105,أسماء بنت أبي بكر,Asmā' bint Abu Bakr,,,F,False,Sahabi,SAHABI,"Asmāʾ bint Abī Bakr was a follower and Sahabiyya of prophet Muhammad and the elder half-sister of his wife Aisha. Her nickname Dhat an-Nitaqayn was given to her by Muhammad during the migration to Medina. She is regarded as one of the most prominent Islamic figures, as she helped Muhammad during the Hijrah from Mecca to Medina.",Wikidata/Wikipedia,,,-27,72,True,True,True,False,False,False,False,False,False,False,False,আসমা বিনতে আবি বকর,,Asmā' bint Abī Bakr,
1106,أم رومان الكنانية,Umm Ruman,,,F,False,Sahabi,SAHABI,"Zaynab bint ʿĀmir ibn ʿUwaymir ibn ʿAbd Shams ibn ʿAttāb al-Farāsīyya al-Kinānīyya, known by her kunya ""Umm Rūmān"" was among the followers or companions of Muhammad. As the wife of Abu Bakr and mother of Aisha, she was the mother-in-law of the Prophet of Islam.",Wikidata/Wikipedia,,,0,6,False,False,True,False,False,False,False,False,False,False,False,উম্মে রুমান বিনতে আমির,,,
1107,الخطاب بن نفيل,Al-Khattab bin Nufayl,,,M,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,খাত্তাব ইবনে নুফাইল,,Chattab bin Nufail,
1108,حنتمة بنت هاشم,Ḥantamah bint Khattab,,,F,False,PoliticalFigure,SAHABI,,Wikidata/Wikipedia,,,0,0,False,True,False,False,False,False,False,False,False,False,False,,,Chantama bint Hischam,
1109,عبد الله بن عمر بن الخطاب,Abd Allah ibn Umar ibn al-Khattab,,,M,False,Sahabi,SAHABI,"ʿAbd Allāh ibn ʿUmar ibn al-Khaṭṭāb, commonly known as Ibn Umar, was a companion and brother-in-law of the Islamic prophet Muhammad and the most known son of the second Caliph Umar. The most prolific hadith narrator after Abu Huraira, Ibn Umar remained neutral during the events of the first Fitna (656–661).",Wikidata/Wikipedia,,,-12,73,True,False,False,False,False,False,False,False,False,False,False,আবদুল্লাহ ইবনে উমর,,Abdullah ibn Umar,
